student_id,age,background,attendance,marks_avg,test_score,assignment_completion,login_frequency,study_hours_per_week,class_participation,doubt_sessions_attended,risk_score,risk_level,dropout
STU007584,30,Urban,68,30,59,52,16,15,Low,7,0.5595,Medium,1
STU007585,25,Rural,87,76,73,64,25,28,Medium,9,0.2052,Low,0
STU007586,25,Urban,78,72,63,75,26,16,Medium,10,0.2835,Low,0
STU007587,23,Rural,80,65,74,84,23,11,High,10,0.3357,Medium,0
STU007588,21,Rural,88,76,58,84,25,22,High,8,0.1515,Low,0
STU007589,20,Urban,31,37,28,28,9,6,Low,0,0.7393,High,1
STU007590,28,Urban,54,55,45,74,20,13,Medium,2,0.4321,Medium,0
STU007591,20,Rural,81,69,75,78,22,26,Medium,8,0.3227,Medium,0
STU007592,23,Urban,71,80,60,90,19,30,High,10,0.1935,Low,0
STU007593,30,Urban,50,56,42,57,12,17,Medium,11,0.462,Medium,0
STU007594,25,Rural,52,36,56,50,19,13,Low,5,0.5809,Medium,1
STU007595,24,Rural,70,80,67,80,15,20,Low,13,0.3988,Medium,0
STU007596,28,Urban,93,85,62,80,21,21,High,8,0.1966,Low,0
STU007597,18,Rural,62,63,62,72,22,13,Medium,10,0.3787,Medium,0
STU007598,28,Rural,83,74,72,86,21,25,Medium,9,0.2101,Low,0
STU007599,23,Urban,17,51,45,17,7,5,Medium,2,0.6885,Medium,1
STU007600,24,Rural,71,57,56,60,14,14,Medium,14,0.3878,Medium,0
STU007601,29,Urban,46,23,14,27,6,7,Low,2,0.747,High,1
STU007602,24,Urban,21,34,0,38,8,2,Low,5,0.6554,Medium,0
STU007603,26,Rural,85,77,68,68,14,28,High,12,0.2313,Low,0
STU007604,28,Rural,78,60,53,57,25,27,Medium,12,0.3588,Medium,0
STU007605,28,Urban,69,87,58,100,18,24,High,4,0.2496,Low,0
STU007606,27,Rural,80,75,57,69,22,28,High,16,0.2217,Low,0
STU007607,22,Urban,76,90,57,81,21,15,High,12,0.2538,Low,0
STU007608,18,Urban,80,68,68,82,21,25,High,14,0.1913,Low,0
STU007609,19,Urban,88,65,74,84,24,21,High,2,0.187,Low,1
STU007610,21,Urban,38,17,31,24,2,12,Medium,3,0.763,High,1
STU007611,22,Urban,86,73,72,86,25,27,Medium,9,0.2416,Low,0
STU007612,26,Rural,69,61,55,61,11,9,Medium,11,0.4623,Medium,0
STU007613,28,Urban,78,69,62,76,18,21,High,5,0.2643,Low,0
STU007614,18,Urban,71,83,73,85,28,20,Medium,5,0.21,Low,0
STU007615,20,Rural,27,15,32,53,9,5,Medium,1,0.7207,High,1
STU007616,22,Urban,73,56,74,86,20,26,High,7,0.2744,Low,0
STU007617,20,Rural,88,58,52,32,22,12,Low,7,0.4323,Medium,0
STU007618,21,Urban,74,50,43,47,6,16,Medium,8,0.4857,Medium,0
STU007619,20,Urban,70,72,83,89,19,19,High,5,0.2004,Low,0
STU007620,21,Rural,73,68,70,77,18,31,High,16,0.2617,Low,0
STU007621,30,Urban,93,69,87,99,23,12,High,7,0.2391,Low,0
STU007622,30,Urban,28,27,30,30,7,4,Medium,1,0.7326,High,1
STU007623,18,Urban,22,37,19,33,7,13,High,1,0.6509,Medium,1
STU007624,29,Urban,44,57,64,64,8,11,High,10,0.4137,Medium,0
STU007625,25,Rural,63,47,37,72,13,6,High,6,0.4297,Medium,0
STU007626,21,Urban,90,51,62,79,28,16,High,11,0.2272,Low,0
STU007627,24,Urban,74,42,48,68,8,8,High,1,0.4073,Medium,0
STU007628,19,Urban,51,27,38,47,9,8,Low,3,0.6358,Medium,0
STU007629,19,Urban,70,64,42,87,20,7,High,10,0.3498,Medium,0
STU007630,23,Rural,95,81,58,84,30,29,Low,14,0.2381,Low,0
STU007631,19,Rural,54,65,38,74,15,14,Medium,11,0.4731,Medium,1
STU007632,23,Urban,90,66,70,57,22,14,Medium,15,0.3406,Medium,0
STU007633,28,Urban,31,35,29,35,19,9,Medium,0,0.5894,Medium,1
STU007634,19,Urban,40,30,21,7,0,6,Low,1,0.7705,High,1
STU007635,21,Urban,8,47,0,33,4,7,Medium,0,0.7089,High,1
STU007636,24,Urban,75,58,77,73,22,29,High,10,0.2528,Low,0
STU007637,25,Urban,64,56,49,44,21,14,Medium,0,0.506,Medium,1
STU007638,20,Rural,45,51,53,47,7,21,Low,8,0.626,Medium,0
STU007639,30,Urban,89,74,74,79,21,22,High,12,0.2522,Low,0
STU007640,26,Rural,51,23,28,40,15,3,Low,0,0.7086,High,1
STU007641,19,Urban,54,48,56,58,19,10,Medium,12,0.4402,Medium,0
STU007642,25,Rural,74,64,33,54,16,12,Low,0,0.4813,Medium,1
STU007643,25,Rural,77,72,70,74,27,19,Medium,2,0.3467,Medium,0
STU007644,30,Urban,39,34,15,59,12,6,High,1,0.5743,Medium,0
STU007645,21,Rural,65,43,41,76,15,17,Medium,8,0.4347,Medium,0
STU007646,18,Urban,39,52,23,24,0,4,Low,1,0.7145,High,1
STU007647,30,Rural,90,85,61,80,22,31,Medium,5,0.2182,Low,0
STU007648,18,Rural,73,55,67,80,17,9,Medium,2,0.3669,Medium,1
STU007649,19,Urban,34,36,55,44,9,15,Medium,1,0.6552,Medium,1
STU007650,29,Rural,75,61,87,67,23,17,Medium,14,0.3523,Medium,0
STU007651,26,Urban,87,68,56,91,26,26,High,13,0.1916,Low,0
STU007652,30,Urban,68,50,56,60,17,5,Low,12,0.5194,Medium,0
STU007653,19,Urban,96,54,54,57,13,14,Low,3,0.4181,Medium,0
STU007654,19,Urban,37,29,33,39,16,8,Low,3,0.7048,High,1
STU007655,23,Rural,58,51,50,55,22,10,Low,5,0.5601,Medium,1
STU007656,24,Urban,94,75,75,70,25,19,Medium,7,0.2749,Low,0
STU007657,30,Rural,28,34,39,26,4,8,Low,7,0.7497,High,1
STU007658,24,Urban,86,89,73,81,20,25,High,15,0.1148,Low,0
STU007659,30,Rural,75,39,52,59,8,9,Medium,7,0.453,Medium,1
STU007660,26,Urban,94,67,68,71,17,18,High,6,0.2572,Low,0
STU007661,23,Urban,83,66,83,69,24,19,Medium,9,0.3351,Medium,0
STU007662,25,Rural,31,80,20,16,3,5,Low,1,0.6962,Medium,1
STU007663,28,Rural,64,48,67,65,12,11,Low,0,0.5186,Medium,0
STU007664,23,Rural,84,63,68,96,22,25,High,9,0.2035,Low,0
STU007665,19,Urban,85,84,63,93,18,12,High,1,0.229,Low,0
STU007666,18,Urban,56,62,27,51,7,16,Medium,14,0.4722,Medium,1
STU007667,22,Urban,78,32,46,59,15,13,Medium,0,0.4841,Medium,1
STU007668,26,Urban,82,69,74,89,28,19,High,13,0.262,Low,0
STU007669,25,Urban,85,71,60,72,10,16,Low,5,0.3791,Medium,0
STU007670,30,Urban,95,65,56,86,19,19,Medium,12,0.2936,Low,0
STU007671,21,Urban,74,80,77,69,26,20,Medium,8,0.2716,Low,0
STU007672,22,Rural,73,76,68,73,21,26,High,7,0.2411,Low,1
STU007673,30,Rural,75,71,76,91,21,21,High,8,0.2853,Low,0
STU007674,22,Urban,40,70,26,54,9,3,Low,0,0.54,Medium,1
STU007675,23,Urban,82,72,72,84,24,19,Medium,4,0.2564,Low,0
STU007676,20,Urban,81,67,68,79,20,15,High,10,0.2495,Low,0
STU007677,22,Urban,81,58,66,78,28,12,High,15,0.2595,Low,1
STU007678,19,Rural,34,32,29,41,8,3,Low,0,0.6778,Medium,0
STU007679,27,Rural,81,53,64,83,20,14,High,12,0.3283,Medium,0
STU007680,18,Rural,56,66,61,57,15,16,Low,1,0.513,Medium,0
STU007681,28,Urban,82,78,57,77,24,16,Medium,2,0.2843,Low,0
STU007682,18,Rural,83,61,64,62,14,15,Medium,9,0.3544,Medium,0
STU007683,27,Urban,89,49,67,41,4,12,Medium,8,0.4147,Medium,0
STU007684,24,Rural,78,56,21,66,14,20,Medium,5,0.3786,Medium,0
STU007685,19,Urban,76,63,80,56,19,13,High,11,0.2988,Low,0
STU007686,21,Urban,71,57,64,53,14,10,Low,8,0.4732,Medium,0
STU007687,22,Urban,76,44,46,53,19,4,Low,8,0.4958,Medium,0
STU007688,24,Urban,78,66,58,72,23,27,High,15,0.2596,Low,0
STU007689,19,Urban,61,56,42,75,20,8,Low,7,0.4791,Medium,0
STU007690,23,Rural,90,78,76,83,21,24,High,13,0.0835,Low,0
STU007691,18,Urban,25,38,57,27,4,4,Low,4,0.7252,High,1
STU007692,24,Rural,62,53,38,63,5,17,Medium,8,0.494,Medium,1
STU007693,26,Rural,84,64,69,76,17,30,Medium,17,0.3196,Medium,0
STU007694,22,Rural,87,41,59,54,12,6,Medium,6,0.4507,Medium,0
STU007695,22,Urban,66,30,30,38,2,9,Low,2,0.6629,Medium,1
STU007696,21,Rural,79,84,68,76,18,17,High,1,0.1926,Low,0
STU007697,20,Urban,26,43,8,33,4,4,Low,0,0.7812,High,1
STU007698,26,Urban,81,75,74,85,15,23,High,10,0.2211,Low,0
STU007699,22,Rural,69,47,84,45,7,15,Medium,2,0.4579,Medium,0
STU007700,25,Urban,81,74,62,87,22,17,High,13,0.2384,Low,0
STU007701,26,Rural,76,66,52,68,20,22,High,4,0.2943,Low,0
STU007702,22,Urban,68,74,75,84,20,22,High,15,0.2562,Low,0
STU007703,27,Urban,76,70,86,90,26,23,High,12,0.1967,Low,0
STU007704,26,Urban,65,32,54,53,16,22,Medium,9,0.4341,Medium,0
STU007705,19,Rural,74,71,59,74,21,19,High,13,0.3062,Medium,0
STU007706,26,Rural,60,36,61,45,25,22,Medium,6,0.4591,Medium,0
STU007707,28,Urban,43,9,21,29,13,8,Low,1,0.7452,High,1
STU007708,21,Urban,44,35,53,60,18,20,High,4,0.4848,Medium,1
STU007709,23,Urban,95,71,69,82,20,29,Medium,20,0.2124,Low,0
STU007710,23,Urban,83,63,73,92,18,27,Medium,9,0.2557,Low,0
STU007711,23,Rural,39,49,22,10,8,7,Medium,0,0.6424,Medium,1
STU007712,19,Rural,35,39,34,56,7,5,Low,2,0.6837,Medium,1
STU007713,24,Rural,68,51,44,40,18,11,Low,15,0.47,Medium,0
STU007714,30,Urban,89,75,65,70,24,18,Medium,5,0.2724,Low,1
STU007715,23,Urban,85,59,58,89,28,16,High,11,0.2118,Low,0
STU007716,28,Urban,69,61,61,78,14,18,Medium,6,0.3944,Medium,0
STU007717,18,Urban,59,45,67,51,22,4,Medium,5,0.4832,Medium,0
STU007718,19,Urban,84,74,60,77,21,22,High,9,0.153,Low,0
STU007719,24,Rural,76,95,78,95,21,20,Low,16,0.2851,Low,1
STU007720,18,Urban,86,42,55,60,19,10,Medium,5,0.4092,Medium,1
STU007721,18,Urban,83,81,49,62,19,10,Low,7,0.4036,Medium,0
STU007722,18,Urban,71,77,65,88,19,24,Medium,13,0.2847,Low,0
STU007723,25,Rural,88,35,29,68,14,12,Medium,0,0.408,Medium,0
STU007724,21,Rural,75,67,74,84,24,28,Medium,14,0.2856,Low,1
STU007725,21,Urban,29,50,22,7,0,6,Medium,0,0.7297,High,1
STU007726,30,Rural,66,50,49,83,15,15,Medium,11,0.4035,Medium,0
STU007727,19,Urban,79,49,96,67,20,9,Medium,3,0.4014,Medium,0
STU007728,28,Urban,82,56,71,72,19,19,High,13,0.323,Medium,0
STU007729,28,Urban,22,28,21,45,5,4,Low,2,0.7714,High,1
STU007730,28,Urban,29,23,19,0,5,5,Medium,1,0.7539,High,1
STU007731,18,Urban,89,75,74,72,25,13,High,12,0.2131,Low,0
STU007732,29,Rural,84,68,62,70,24,25,Low,17,0.3279,Medium,0
STU007733,27,Urban,44,45,33,67,8,17,Medium,9,0.5162,Medium,0
STU007734,26,Urban,100,74,73,83,22,28,High,6,0.1549,Low,0
STU007735,24,Urban,79,72,29,62,15,5,Medium,4,0.3641,Medium,0
STU007736,21,Rural,45,53,69,70,15,14,Medium,7,0.4916,Medium,0
STU007737,29,Rural,57,55,40,53,21,4,Low,14,0.5799,Medium,0
STU007738,23,Urban,83,83,71,79,29,25,Low,10,0.2856,Low,0
STU007739,19,Urban,84,80,42,71,16,24,Medium,4,0.2613,Low,0
STU007740,24,Urban,84,62,59,79,23,32,Medium,11,0.26,Low,0
STU007741,19,Urban,84,66,84,69,22,27,High,6,0.2468,Low,0
STU007742,27,Urban,93,72,64,87,30,17,High,10,0.162,Low,0
STU007743,25,Urban,89,56,70,81,23,16,High,11,0.195,Low,0
STU007744,25,Rural,18,8,18,20,14,4,Low,3,0.8587,High,1
STU007745,18,Urban,86,61,64,87,8,19,Medium,7,0.319,Medium,0
STU007746,30,Rural,99,72,76,74,18,22,High,7,0.231,Low,0
STU007747,25,Rural,81,51,56,73,14,3,High,5,0.3435,Medium,1
STU007748,19,Urban,51,82,37,68,16,17,Medium,5,0.3926,Medium,0
STU007749,23,Rural,83,76,65,71,15,19,High,9,0.2486,Low,0
STU007750,30,Urban,78,62,82,82,15,22,High,15,0.2724,Low,1
STU007751,18,Rural,74,81,73,80,21,28,High,8,0.2159,Low,0
STU007752,22,Urban,82,69,64,72,24,20,Low,14,0.3381,Medium,0
STU007753,28,Urban,68,65,73,63,25,21,High,9,0.2851,Low,0
STU007754,24,Urban,33,36,24,27,8,4,Low,0,0.7434,High,1
STU007755,30,Urban,79,67,54,80,24,23,Medium,13,0.2906,Low,0
STU007756,27,Urban,87,64,63,79,25,19,Medium,13,0.2749,Low,0
STU007757,18,Urban,90,87,61,91,17,20,High,5,0.2346,Low,0
STU007758,19,Urban,31,28,1,29,6,7,High,0,0.6557,Medium,1
STU007759,24,Rural,45,7,32,57,5,10,Medium,1,0.6747,Medium,1
STU007760,23,Urban,81,90,55,94,21,26,Medium,11,0.1909,Low,0
STU007761,20,Urban,52,49,10,43,12,7,Low,1,0.6094,Medium,0
STU007762,27,Urban,81,68,58,85,23,23,High,6,0.2674,Low,0
STU007763,19,Urban,96,75,65,93,20,20,Medium,11,0.2357,Low,0
STU007764,27,Rural,77,67,59,75,15,11,High,14,0.2575,Low,0
STU007765,21,Urban,83,64,50,63,24,21,Low,10,0.3442,Medium,0
STU007766,20,Rural,95,47,72,85,25,21,High,14,0.2372,Low,0
STU007767,24,Urban,65,48,50,69,15,7,Low,10,0.4937,Medium,1
STU007768,25,Urban,54,69,45,61,19,10,Low,1,0.4622,Medium,1
STU007769,19,Rural,26,36,37,11,9,8,High,0,0.6208,Medium,1
STU007770,27,Urban,98,76,83,61,24,23,Low,8,0.2945,Low,0
STU007771,24,Urban,83,79,53,61,18,25,High,15,0.1977,Low,0
STU007772,25,Urban,70,65,76,74,20,13,High,10,0.2931,Low,0
STU007773,23,Urban,87,63,47,90,24,26,Medium,13,0.2761,Low,0
STU007774,23,Urban,88,59,63,75,13,23,Medium,6,0.3496,Medium,0
STU007775,27,Urban,58,62,59,66,14,14,Medium,6,0.4788,Medium,1
STU007776,18,Urban,75,53,69,88,18,14,Medium,15,0.4422,Medium,1
STU007777,21,Rural,71,79,76,86,18,18,High,11,0.2814,Low,0
STU007778,18,Rural,44,10,17,14,4,7,High,0,0.7102,High,1
STU007779,21,Rural,88,93,76,93,19,20,High,4,0.1251,Low,0
STU007780,19,Rural,85,55,57,78,22,16,High,14,0.2959,Low,1
STU007781,28,Rural,89,71,62,77,27,31,High,5,0.1749,Low,0
STU007782,30,Rural,17,25,42,28,3,3,Medium,4,0.7803,High,1
STU007783,22,Urban,23,38,23,19,4,0,Low,1,0.831,High,1
STU007784,27,Urban,92,67,64,72,16,21,High,8,0.1951,Low,0
STU007785,26,Urban,82,84,43,57,23,12,Low,7,0.3571,Medium,0
STU007786,28,Urban,78,57,72,77,15,23,High,3,0.263,Low,0
STU007787,29,Urban,65,84,67,67,27,15,Low,11,0.3644,Medium,0
STU007788,27,Urban,77,84,67,84,22,21,High,11,0.2208,Low,0
STU007789,20,Urban,83,71,57,82,24,26,High,9,0.2212,Low,0
STU007790,25,Rural,71,80,58,58,28,15,Medium,7,0.2889,Low,0
STU007791,20,Rural,18,48,15,42,8,2,Low,7,0.7298,High,1
STU007792,23,Rural,25,24,61,47,9,8,Low,3,0.7693,High,0
STU007793,21,Urban,76,63,86,83,21,25,High,7,0.2586,Low,0
STU007794,25,Rural,64,39,71,53,17,6,Medium,3,0.5238,Medium,1
STU007795,28,Rural,33,33,51,39,4,10,Low,2,0.7652,High,1
STU007796,23,Rural,22,40,18,23,11,6,Medium,2,0.6386,Medium,0
STU007797,25,Rural,74,68,80,67,22,16,Low,13,0.3876,Medium,1
STU007798,18,Urban,83,47,56,81,19,27,High,13,0.2763,Low,0
STU007799,23,Urban,83,55,40,49,19,10,High,8,0.3574,Medium,0
STU007800,18,Rural,58,57,48,58,5,6,Medium,4,0.5484,Medium,1
STU007801,18,Urban,83,72,71,83,25,31,High,10,0.1856,Low,0
STU007802,25,Urban,74,47,78,78,25,23,High,5,0.3393,Medium,0
STU007803,24,Urban,55,57,41,64,12,24,Medium,3,0.4552,Medium,1
STU007804,20,Urban,40,29,38,49,3,10,Low,1,0.6845,Medium,1
STU007805,23,Rural,73,65,60,70,15,23,Medium,11,0.35,Medium,0
STU007806,26,Urban,41,38,12,19,2,7,Medium,3,0.68,Medium,0
STU007807,24,Urban,81,100,70,97,25,23,High,8,0.1165,Low,0
STU007808,29,Rural,99,57,78,74,23,23,High,13,0.1706,Low,0
STU007809,20,Urban,79,68,57,66,24,34,High,11,0.19,Low,0
STU007810,30,Rural,86,63,92,73,20,24,High,8,0.2299,Low,0
STU007811,23,Urban,90,75,70,77,22,16,Medium,11,0.2773,Low,0
STU007812,28,Rural,54,64,52,49,12,15,Medium,6,0.4234,Medium,1
STU007813,21,Urban,32,17,35,21,14,8,Low,2,0.7561,High,1
STU007814,30,Urban,88,85,67,83,19,23,Medium,7,0.2645,Low,0
STU007815,20,Urban,69,62,75,73,19,15,Medium,9,0.3625,Medium,0
STU007816,26,Rural,83,68,74,63,26,23,High,15,0.229,Low,0
STU007817,27,Urban,15,33,23,41,5,11,Low,3,0.7368,High,1
STU007818,19,Urban,81,63,61,90,20,29,High,8,0.2266,Low,0
STU007819,18,Rural,67,73,88,75,18,15,High,5,0.2444,Low,0
STU007820,19,Urban,81,73,68,87,26,12,Medium,15,0.2831,Low,0
STU007821,24,Rural,35,18,42,56,7,5,Low,2,0.7298,High,1
STU007822,27,Rural,68,60,62,61,23,13,Low,6,0.4665,Medium,0
STU007823,18,Urban,84,69,58,56,20,7,Medium,13,0.3332,Medium,0
STU007824,23,Urban,83,70,67,79,18,14,Medium,10,0.3553,Medium,0
STU007825,24,Rural,84,71,64,67,27,28,High,7,0.2564,Low,0
STU007826,26,Urban,38,54,34,82,16,1,Medium,8,0.531,Medium,1
STU007827,25,Urban,97,78,67,65,23,17,High,14,0.2128,Low,1
STU007828,23,Rural,84,65,71,75,18,24,Medium,12,0.286,Low,0
STU007829,20,Urban,87,83,76,69,25,30,Medium,16,0.2123,Low,0
STU007830,25,Rural,56,19,21,24,0,0,Low,1,0.7821,High,1
STU007831,24,Urban,77,63,74,63,25,10,Medium,6,0.3801,Medium,0
STU007832,20,Rural,12,46,21,49,12,5,Medium,2,0.6493,Medium,1
STU007833,26,Urban,50,25,65,58,18,10,Medium,5,0.5378,Medium,0
STU007834,29,Urban,84,79,100,90,26,18,High,9,0.141,Low,0
STU007835,19,Rural,39,29,30,45,5,12,High,4,0.5503,Medium,1
STU007836,20,Urban,63,56,49,64,13,11,High,5,0.3578,Medium,0
STU007837,19,Urban,54,53,63,45,13,10,Medium,0,0.5182,Medium,0
STU007838,30,Rural,54,48,42,54,9,9,Low,2,0.5908,Medium,0
STU007839,18,Rural,84,87,56,55,22,15,High,14,0.1924,Low,0
STU007840,21,Urban,89,28,47,68,13,18,Low,5,0.4778,Medium,0
STU007841,22,Urban,65,35,38,50,15,19,Medium,3,0.5338,Medium,1
STU007842,30,Rural,94,78,68,100,30,19,High,16,0.1455,Low,0
STU007843,23,Urban,76,70,73,63,11,15,Medium,10,0.4088,Medium,0
STU007844,22,Rural,70,78,47,59,7,22,Low,2,0.4403,Medium,0
STU007845,18,Urban,79,69,66,80,21,24,Medium,12,0.2792,Low,0
STU007846,20,Rural,83,61,58,95,19,23,High,13,0.2367,Low,0
STU007847,18,Urban,87,66,57,84,28,22,Medium,14,0.2673,Low,0
STU007848,28,Urban,84,65,65,81,21,13,High,10,0.2317,Low,0
STU007849,22,Urban,48,28,25,49,4,5,Low,4,0.6711,Medium,1
STU007850,22,Urban,86,65,75,77,22,29,Low,13,0.3104,Medium,1
STU007851,29,Urban,65,63,58,45,16,11,Medium,8,0.4519,Medium,1
STU007852,28,Urban,71,62,73,78,21,21,High,8,0.2863,Low,0
STU007853,30,Rural,99,70,72,71,19,16,High,12,0.1997,Low,0
STU007854,23,Urban,76,17,52,39,15,18,Low,5,0.6069,Medium,1
STU007855,25,Rural,14,35,25,43,11,7,Low,3,0.7822,High,1
STU007856,27,Urban,74,63,57,78,20,22,High,16,0.303,Medium,0
STU007857,29,Rural,62,63,56,69,14,14,Medium,12,0.3939,Medium,0
STU007858,18,Rural,59,80,61,74,8,13,High,5,0.3144,Medium,0
STU007859,21,Rural,84,72,76,90,20,14,Medium,6,0.3372,Medium,0
STU007860,27,Urban,75,85,67,97,26,20,Low,3,0.2803,Low,0
STU007861,28,Rural,24,29,39,31,8,5,Low,0,0.7471,High,1
STU007862,18,Urban,42,34,41,48,7,6,Low,6,0.7176,High,1
STU007863,26,Urban,28,50,40,14,10,7,Low,3,0.7122,High,1
STU007864,28,Rural,29,37,7,14,0,9,Low,0,0.8011,High,1
STU007865,24,Urban,87,64,63,72,18,12,High,6,0.3278,Medium,0
STU007866,24,Urban,94,75,70,82,15,21,Medium,9,0.2683,Low,0
STU007867,29,Urban,81,63,63,85,25,22,High,5,0.2893,Low,0
STU007868,22,Urban,96,82,86,84,23,17,High,6,0.1345,Low,1
STU007869,24,Urban,56,54,37,50,19,9,Medium,11,0.5309,Medium,1
STU007870,29,Rural,89,66,95,56,26,10,Low,5,0.3816,Medium,1
STU007871,19,Urban,77,74,80,78,19,23,High,10,0.2933,Low,0
STU007872,30,Rural,81,83,81,78,15,29,Medium,11,0.2121,Low,0
STU007873,21,Rural,39,19,11,38,9,7,High,5,0.7,High,1
STU007874,24,Urban,86,72,80,69,27,19,Medium,13,0.3197,Medium,0
STU007875,20,Rural,87,78,62,74,16,13,Medium,17,0.3374,Medium,0
STU007876,19,Rural,66,67,53,57,17,17,Medium,8,0.3685,Medium,0
STU007877,27,Urban,74,85,73,85,26,22,High,7,0.1978,Low,0
STU007878,19,Urban,36,29,19,39,4,9,Medium,3,0.7048,High,0
STU007879,30,Rural,64,59,52,65,12,16,High,13,0.427,Medium,0
STU007880,18,Rural,79,90,70,77,25,24,High,6,0.2296,Low,0
STU007881,22,Rural,89,70,68,70,17,23,High,15,0.2262,Low,0
STU007882,29,Urban,63,75,82,99,15,11,High,12,0.3163,Medium,0
STU007883,23,Urban,68,68,61,85,23,17,High,1,0.3035,Medium,0
STU007884,23,Urban,83,71,76,90,27,17,Medium,13,0.2124,Low,1
STU007885,26,Rural,60,44,38,99,8,16,Medium,10,0.4463,Medium,1
STU007886,21,Rural,73,85,69,79,20,18,Medium,14,0.3143,Medium,0
STU007887,18,Urban,84,23,75,100,13,19,Medium,4,0.3707,Medium,0
STU007888,23,Rural,81,78,63,86,29,23,Medium,16,0.2567,Low,0
STU007889,22,Urban,94,73,80,91,22,25,High,12,0.1148,Low,0
STU007890,27,Rural,87,75,58,82,21,24,High,14,0.1992,Low,0
STU007891,23,Urban,79,45,37,62,5,13,Medium,7,0.4792,Medium,0
STU007892,20,Rural,80,85,79,95,20,23,Medium,5,0.2222,Low,0
STU007893,19,Urban,88,77,72,79,29,29,High,12,0.1494,Low,0
STU007894,23,Urban,75,79,58,78,26,28,High,12,0.1956,Low,0
STU007895,30,Urban,44,69,38,68,12,15,High,6,0.3747,Medium,1
STU007896,18,Rural,74,58,60,45,16,8,Medium,4,0.4792,Medium,0
STU007897,24,Rural,82,69,61,91,23,25,Medium,12,0.2579,Low,0
STU007898,24,Urban,69,61,65,95,18,7,Low,4,0.4142,Medium,0
STU007899,27,Rural,66,64,38,57,16,12,Medium,3,0.4168,Medium,0
STU007900,30,Rural,93,82,76,79,23,19,High,10,0.1556,Low,0
STU007901,24,Rural,67,38,64,77,12,7,High,8,0.4106,Medium,1
STU007902,29,Urban,100,80,58,85,26,21,High,8,0.159,Low,0
STU007903,28,Urban,96,69,57,56,15,12,Low,12,0.3549,Medium,0
STU007904,27,Urban,31,50,0,43,4,0,Low,2,0.6653,Medium,1
STU007905,18,Urban,58,57,36,49,12,16,High,5,0.4763,Medium,0
STU007906,21,Rural,94,75,70,68,27,31,High,6,0.1506,Low,0
STU007907,30,Urban,45,24,49,18,1,11,Low,0,0.7366,High,0
STU007908,24,Urban,67,72,71,59,24,21,High,4,0.2965,Low,1
STU007909,28,Urban,85,75,69,70,18,21,Low,11,0.3325,Medium,0
STU007910,26,Urban,24,35,29,11,7,4,Low,3,0.7625,High,1
STU007911,22,Rural,73,70,80,77,21,20,High,5,0.2587,Low,0
STU007912,30,Rural,84,57,65,52,21,10,Medium,4,0.3536,Medium,0
STU007913,19,Urban,31,30,22,45,5,2,Low,1,0.7096,High,1
STU007914,24,Rural,81,74,64,80,30,21,High,17,0.1706,Low,0
STU007915,27,Urban,27,13,40,28,2,6,Low,4,0.8086,High,1
STU007916,18,Rural,81,59,58,78,26,24,High,9,0.2574,Low,0
STU007917,24,Urban,22,20,33,30,15,8,High,0,0.6861,Medium,1
STU007918,23,Urban,79,79,54,80,20,16,Medium,13,0.3112,Medium,0
STU007919,24,Rural,83,61,83,67,21,32,Medium,0,0.2644,Low,0
STU007920,30,Rural,27,14,16,38,10,5,Medium,4,0.7646,High,1
STU007921,27,Urban,76,77,75,66,25,25,High,14,0.2576,Low,0
STU007922,20,Rural,83,59,78,67,18,18,High,17,0.2732,Low,0
STU007923,20,Rural,81,77,66,100,25,25,Medium,5,0.2621,Low,1
STU007924,24,Urban,64,27,25,20,4,4,Medium,3,0.63,Medium,1
STU007925,30,Urban,80,66,83,59,20,22,High,8,0.2775,Low,0
STU007926,19,Urban,97,91,61,90,19,17,Low,5,0.2368,Low,0
STU007927,18,Rural,63,47,60,70,19,13,Low,3,0.4776,Medium,0
STU007928,26,Rural,77,65,84,63,25,23,Medium,13,0.3199,Medium,0
STU007929,26,Urban,71,64,62,65,19,16,Medium,8,0.364,Medium,1
STU007930,24,Rural,52,70,51,72,15,18,Low,9,0.4412,Medium,1
STU007931,24,Rural,74,59,30,54,15,17,Medium,7,0.3963,Medium,0
STU007932,20,Urban,82,100,68,64,15,30,Medium,9,0.2708,Low,0
STU007933,27,Urban,29,42,32,42,15,5,High,3,0.5803,Medium,1
STU007934,19,Urban,79,77,74,58,23,22,Medium,9,0.2915,Low,0
STU007935,28,Urban,36,49,31,26,6,6,Low,3,0.6737,Medium,1
STU007936,24,Rural,76,82,63,80,18,16,Low,15,0.3183,Medium,0
STU007937,26,Urban,73,62,66,75,23,17,High,7,0.3075,Medium,0
STU007938,18,Urban,64,48,55,54,20,7,Medium,10,0.4334,Medium,0
STU007939,30,Rural,54,35,8,34,8,13,High,3,0.5371,Medium,1
STU007940,21,Urban,86,83,100,80,25,24,Medium,20,0.251,Low,0
STU007941,23,Urban,77,83,63,67,25,24,High,8,0.2695,Low,0
STU007942,24,Urban,82,71,73,81,24,25,Medium,7,0.245,Low,0
STU007943,27,Urban,39,14,30,14,7,9,Low,2,0.7774,High,0
STU007944,24,Rural,50,70,74,69,20,21,Low,11,0.4392,Medium,0
STU007945,27,Urban,73,79,63,64,20,20,High,7,0.3103,Medium,0
STU007946,19,Rural,81,79,61,78,21,23,Medium,7,0.2352,Low,0
STU007947,21,Urban,83,78,81,74,25,20,High,14,0.2308,Low,0
